entity,label,index
C,I-MISC,27062
SV,B-MISC,27062
HC,B-MISC,27062
NZ,B-LOC,27064
Fe,B-MISC,27064
ID,B-MISC,27064
Fe,B-MISC,27064
ID,B-MISC,27064
Pacific,B-LOC,27064
E,B-MISC,27067
Canada,B-LOC,27071
IT,B-ORG,27071
##ER,I-ORG,27071
R,B-ORG,27072
E,B-MISC,27073
OR,B-MISC,27073
E,B-MISC,27073
United,B-LOC,27074
States,I-LOC,27074
SH,B-ORG,27074
IS,B-ORG,27074
##TM,I-ORG,27074
SH,B-ORG,27074
SH,B-ORG,27074
United,B-LOC,27074
States,I-LOC,27074
SH,B-ORG,27074
NH,B-ORG,27074
CO,B-MISC,27076
CO,B-MISC,27076
E,B-MISC,27077
E,B-MISC,27077
Wales,B-LOC,27079
Catholic,B-MISC,27079
Benedict,B-PER,27079
XVI,I-PER,27079
Welsh,B-MISC,27079
Vatican,B-LOC,27079
CE,B-MISC,27080
PA,B-MISC,27080
MR,B-MISC,27081
MR,B-MISC,27081
MS,B-MISC,27081
H,B-ORG,27082
##NS,B-ORG,27082
##CC,I-ORG,27082
H,B-ORG,27082
##NS,I-ORG,27082
##CC,I-ORG,27082
F,B-ORG,27084
AR,B-MISC,27086
B,B-ORG,27087
##MC,I-ORG,27087
I,B-MISC,27088
PC,B-MISC,27091
PC,B-MISC,27091
C,B-MISC,27091
AR,B-MISC,27094
B,I-MISC,27094
human,B-MISC,27094
AR,B-MISC,27094
AR,B-MISC,27094
Act,B-MISC,27094
##ino,I-MISC,27094
W,B-MISC,27094
E,B-MISC,27095
E,B-MISC,27095
E,B-MISC,27095
E,B-MISC,27095
OS,B-MISC,27096
D,B-MISC,27096
Swan,B-MISC,27099
G,I-MISC,27099
##an,I-MISC,27099
U,B-ORG,27099
PA,B-ORG,27099
U,B-MISC,27104
England,B-LOC,27105
MR,B-MISC,27106
MR,B-MISC,27106
MR,B-MISC,27106
SL,B-MISC,27106
MR,B-MISC,27106
MR,B-MISC,27106
SL,B-MISC,27106
MR,B-MISC,27107
MR,B-MISC,27107
UK,B-LOC,27108
NHS,B-ORG,27108
E,B-MISC,27109
CO,B-MISC,27109
VC,B-MISC,27110
##E,I-MISC,27110
S,B-MISC,27110
D,B-MISC,27110
VC,B-MISC,27110
##E,I-MISC,27110
New,B-LOC,27111
Zealand,I-LOC,27111
Trans,B-ORG,27112
Do,I-ORG,27112
R,B-MISC,27112
P,B-ORG,27112
BT,B-MISC,27113
CD,B-MISC,27113
African,B-MISC,27116
Americans,I-MISC,27116
CT,B-MISC,27119
MR,B-MISC,27119
HC,B-ORG,27121
##C,I-ORG,27121
A,B-ORG,27121
L,B-MISC,27121
Milan,B-LOC,27121
MR,B-MISC,27122
M,B-MISC,27122
R,B-MISC,27123
##oux,I-MISC,27123
en,I-MISC,27123
Y,I-MISC,27123
R,B-MISC,27123
##oux,I-MISC,27123
en,I-MISC,27123
Y,I-MISC,27123
La,B-MISC,27124
La,B-MISC,27124
La,B-MISC,27124
I,B-ORG,27125
##CA,I-ORG,27125
##C,I-ORG,27125
NHS,B-ORG,27126
SL,B-MISC,27128
SL,B-MISC,27128
CC,B-ORG,27128
##AB,I-ORG,27128
##G,I-ORG,27128
SL,B-MISC,27128
EC,B-ORG,27131
CP,B-ORG,27131
England,B-LOC,27132
EC,B-MISC,27135
E,B-MISC,27135
E,B-MISC,27135
C,I-MISC,27137
O,B-MISC,27137
AS,B-ORG,27138
SC,B-MISC,27138
AI,B-MISC,27138
SC,B-MISC,27138
SC,B-MISC,27138
T,B-ORG,27139
La,B-MISC,27140
RA,B-MISC,27141
I,B-MISC,27143
AD,B-MISC,27143
##HD,I-MISC,27143
I,B-MISC,27143
I,B-MISC,27143
AD,B-MISC,27143
##HD,I-MISC,27143
T,B-ORG,27145
##KA,I-ORG,27145
AK,B-MISC,27145
AK,B-MISC,27145
BP,B-MISC,27147
E,B-MISC,27147
General,B-MISC,27148
Practice,I-MISC,27148
DD,B-MISC,27148
C,B-PER,27151
##ro,I-PER,27151
##hn,I-PER,27151
anti,B-MISC,27151
CB,B-MISC,27151
##ir,I-MISC,27151
AS,B-MISC,27151
##CA,I-MISC,27151
CD,B-MISC,27151
He,B-MISC,27152
VA,B-ORG,27152
He,B-MISC,27152
##med,I-MISC,27152
VA,B-ORG,27152
RF,B-MISC,27154
RF,B-MISC,27154
A,B-MISC,27154
CA,B-ORG,27155
I,B-MISC,27157
##mp,B-MISC,27157
##lant,B-MISC,27157
Web,B-MISC,27158
La,B-MISC,27159
M,B-MISC,27160
P,B-MISC,27160
M,B-MISC,27160
U,B-MISC,27160
P,B-MISC,27160
MV,B-MISC,27161
MV,B-MISC,27161
C,B-ORG,27165
##NA,I-ORG,27165
PS,I-ORG,27165
##C,I-ORG,27165
PS,B-ORG,27165
##C,I-ORG,27165
PS,B-ORG,27165
##C,I-ORG,27165
A,B-ORG,27166
A,B-ORG,27166
P,B-PER,27167
CD,B-MISC,27168
N,B-ORG,27169
##SC,B-ORG,27169
##LC,I-ORG,27169
OS,B-MISC,27169
US,B-MISC,27170
Chinese,B-MISC,27175
Quality,I-MISC,27175
of,I-MISC,27175
Life,I-MISC,27175
In,I-MISC,27175
Ch,B-MISC,27175
Chinese,B-MISC,27175
Hong,B-LOC,27175
Kong,I-LOC,27175
Ch,B-MISC,27175
Chinese,B-MISC,27175
Medicine,I-MISC,27175
Cantonese,B-MISC,27175
Chinese,B-MISC,27175
T,B-MISC,27175
##CM,I-MISC,27175
BC,B-MISC,27178
##S,I-MISC,27178
N,B-ORG,27179
E,B-ORG,27181
AC,B-MISC,27181
AC,B-MISC,27181
English,B-MISC,27182
AA,B-ORG,27184
##P,I-ORG,27184
AA,B-ORG,27184
##P,I-ORG,27184
LP,B-MISC,27184
AA,B-ORG,27184
##P,I-ORG,27184
La,B-MISC,27185
La,B-MISC,27186
St,B-MISC,27188
##up,I-MISC,27188
MR,B-MISC,27188
E,B-MISC,27189
ET,B-MISC,27190
Lebanese,B-MISC,27192
Africa,B-LOC,27194
St,B-MISC,27194
SS,B-MISC,27194
Nigeria,B-LOC,27194
African,B-MISC,27194
e,B-LOC,27194
##quatorial,B-LOC,27194
Africa,I-LOC,27194
Canadian,B-MISC,27196
C,B-MISC,27196
-,I-MISC,27196
Spin,I-MISC,27196
##e,I-MISC,27196
Rule,I-MISC,27196
CD,B-MISC,27196
##R,I-MISC,27196
T,B-MISC,27198
IS,B-MISC,27198
R,B-MISC,27198
IS,B-MISC,27198
##S,I-MISC,27198
I,B-LOC,27201
##CU,I-LOC,27201
CD,B-ORG,27204
##C,I-ORG,27204
IL,B-MISC,27204
Somali,B-MISC,27207
Liverpool,B-LOC,27207
S,B-MISC,27208
SM,B-MISC,27208
R,B-MISC,27208
##ho,B-MISC,27208
##A,I-MISC,27208
R,B-MISC,27208
SM,B-MISC,27208
C,B-MISC,27208
S,B-MISC,27208
SM,B-MISC,27208
S,B-MISC,27208
S,B-MISC,27208
I,B-LOC,27211
##CU,I-LOC,27211
Q,B-MISC,27212
S,B-MISC,27212
H,B-MISC,27214
H,B-MISC,27214
Lev,B-MISC,27217
##ist,I-MISC,27217
Do,B-MISC,27217
Lev,B-MISC,27217
##ov,I-MISC,27217
##ist,I-MISC,27217
Do,B-MISC,27217
T,B-MISC,27218
##G,B-MISC,27218
Si,B-PER,27218
F,B-MISC,27219
B,B-MISC,27220
RF,B-ORG,27221
##TR,I-ORG,27221
RF,B-ORG,27221
##TR,I-ORG,27221
A,B-MISC,27222
A,B-MISC,27222
Bradford,B-ORG,27223
Hill,I-ORG,27223
L,B-MISC,27223
L,B-MISC,27224
L,B-MISC,27224
L,B-MISC,27224
L,B-MISC,27224
He,B-PER,27226
##ob,I-ORG,27226
##act,I-PER,27226
H,B-PER,27226
p,I-PER,27226
I,B-MISC,27226
H,B-MISC,27226
I,B-MISC,27226
DE,B-ORG,27227
##X,I-ORG,27227
C,I-MISC,27229
M,B-ORG,27229
M,B-ORG,27229
P,B-MISC,27235
NSA,B-MISC,27235
##ID,I-MISC,27235
I,B-ORG,27237
ER,B-MISC,27237
MR,B-MISC,27239
MR,B-MISC,27239
LA,B-MISC,27240
V,B-MISC,27241
CO,B-MISC,27241
NSA,B-MISC,27242
L,B-MISC,27243
L,B-MISC,27244
R,B-MISC,27244
L,B-MISC,27244
##VS,B-MISC,27244
R,B-MISC,27244
EC,B-MISC,27244
L,B-MISC,27245
L,B-MISC,27245
AD,B-MISC,27246
##P,I-MISC,27246
T,B-MISC,27246
GP,B-MISC,27246
GP,B-MISC,27246
II,I-MISC,27246
Fr,B-LOC,27251
##ng,I-ORG,27251
##ham,I-LOC,27251
E,B-ORG,27252
##GC,I-ORG,27252
Asian,B-MISC,27253
Asian,I-MISC,27253
Asian,B-MISC,27253
Asian,B-MISC,27253
M,B-MISC,27254
##c,B-MISC,27254
##N,I-ORG,27254
of,I-MISC,27254
Life,I-MISC,27254
My,B-MISC,27254
##oc,I-MISC,27254
##ard,I-MISC,27254
##ial,I-MISC,27254
In,I-MISC,27254
##far,I-MISC,27254
##ction,I-MISC,27254
M,B-MISC,27254
##N,I-ORG,27254
##ew,I-ORG,27254
C,B-MISC,27257
C,B-MISC,27257
2D,B-MISC,27258
3D,B-MISC,27258
Z,B-LOC,27258
3D,B-MISC,27258
2D,B-MISC,27258
Switzerland,B-LOC,27261
Switzerland,B-LOC,27261
T,B-MISC,27262
Si,B-LOC,27262
##vas,I-LOC,27262
Turkey,B-LOC,27262
T,B-MISC,27262
SSR,B-MISC,27263
PC,B-MISC,27263
MI,B-MISC,27264
Parkinson,B-PER,27264
MI,B-MISC,27264
Parkinson,B-PER,27264
MI,B-MISC,27264
FDA,B-ORG,27266
CD,B-MISC,27266
r,B-MISC,27266
FDA,B-ORG,27266
EU,B-ORG,27267
F,B-ORG,27267
N,B-ORG,27267
##SC,I-ORG,27267
##LC,I-ORG,27267
I,B-MISC,27271
##A,I-MISC,27271
MCA,B-ORG,27271
MCA,B-ORG,27271
I,B-MISC,27271
##A,I-MISC,27271
I,B-MISC,27271
##A,I-MISC,27271
L,B-ORG,27273
##TC,I-ORG,27273
UK,B-LOC,27274
HD,B-ORG,27274
##U,I-ORG,27274
/,I-ORG,27274
IT,I-ORG,27274
##U,I-ORG,27274
HP,B-MISC,27275
HP,B-MISC,27275
B,B-MISC,27279
##L,B-MISC,27279
SL,B-MISC,27280
DC,B-MISC,27280
SL,B-MISC,27280
SL,B-MISC,27280
SL,B-MISC,27280
AC,B-MISC,27281
##E,I-MISC,27281
AR,B-MISC,27281
SSR,B-MISC,27282
SSR,B-MISC,27282
E,B-MISC,27283
##Ds,I-MISC,27283
E,B-MISC,27283
##D,I-MISC,27283
R,B-ORG,27285
T,B-MISC,27286
HIV,B-MISC,27286
T,B-MISC,27286
CD,B-ORG,27288
##C,I-ORG,27288
##OL,I-MISC,27288
I,B-MISC,27288
CT,B-MISC,27289
I,B-MISC,27291
Lu,B-MISC,27293
Baden,B-LOC,27294
-,I-LOC,27294
Württemberg,I-LOC,27294
HM,B-ORG,27296
HIV,B-MISC,27299
HIV,B-MISC,27299
DD,B-MISC,27299
Parkinson,B-PER,27301
Parkinson,B-PER,27301
Parkinson,B-PER,27301
Dukes,B-PER,27304
Papa,B-PER,27307
##nic,I-PER,27307
##ola,I-PER,27307
##ou,B-PER,27307
Papa,B-PER,27307
##nic,I-PER,27307
##ola,I-PER,27307
##ou,B-PER,27307
Ki,B-MISC,27309
BC,B-MISC,27309
Ki,B-MISC,27309
BC,B-MISC,27309
Ki,B-MISC,27309
Ho,B-MISC,27310
##d,I-MISC,27310
##g,I-MISC,27310
##kin,I-MISC,27310
IN,B-ORG,27310
PT,B-MISC,27311
E,B-MISC,27311
Au,B-MISC,27312
##stra,I-MISC,27312
##lasia,I-MISC,27312
##n,I-MISC,27312
E,I-MISC,27312
##Ds,I-MISC,27312
C,B-MISC,27313
I,B-ORG,27314
B,B-MISC,27316
African,B-MISC,27316
American,I-MISC,27316
African,B-MISC,27316
American,I-MISC,27316
AC,B-MISC,27317
S,B-MISC,27319
##UI,I-MISC,27319
F,B-MISC,27321
F,B-MISC,27321
B,B-MISC,27321
F,B-MISC,27321
F,B-MISC,27321
E,B-ORG,27322
Sign,B-ORG,27322
##et,I-ORG,27322
Europe,B-LOC,27322
E,B-ORG,27322
SR,B-ORG,27322
Europe,B-LOC,27322
Ra,B-MISC,27326
Ra,B-MISC,27326
Ra,B-MISC,27326
P,B-ORG,27328
##IC,B-ORG,27328
##A,I-ORG,27328
K,B-MISC,27331
##bs,I-PER,27331
K,B-MISC,27331
E,B-MISC,27332
Norwegian,B-MISC,27334
Mother,I-MISC,27334
and,I-MISC,27334
Child,I-MISC,27334
Co,I-MISC,27334
##hor,I-MISC,27334
##t,I-MISC,27334
Study,I-MISC,27334
C,B-ORG,27336
SS,B-MISC,27341
Braun,B-PER,27343
Braun,B-PER,27343
R,B-MISC,27343
##oux,I-MISC,27343
en,I-MISC,27343
Y,I-MISC,27343
SMS,B-MISC,27345
OS,B-MISC,27347
##AS,I-MISC,27347
OS,B-MISC,27347
##AS,I-MISC,27347
IL,B-MISC,27349
PT,B-MISC,27350
AC,B-MISC,27350
AC,B-MISC,27350
SR,B-MISC,27353
A,B-MISC,27354
AI,B-MISC,27355
3D,B-MISC,27356
CT,B-MISC,27356
UN,B-ORG,27357
##A,I-ORG,27357
##ID,I-ORG,27357
##S,I-ORG,27357
Mo,B-MISC,27357
##T,I-MISC,27357
Nigeria,B-LOC,27357
Mo,B-MISC,27357
##T,I-MISC,27357
I,B-ORG,27358
##ES,I-ORG,27358
##M,I-ORG,27358
L,B-ORG,27358
##M,I-ORG,27358
I,B-ORG,27358
##ES,I-ORG,27358
Ta,B-MISC,27359
##kot,I-MISC,27359
##su,I-MISC,27359
T,B-ORG,27359
Co,B-PER,27360
AM,B-ORG,27360
##EI,I-MISC,27360
Co,B-PER,27360
AL,B-MISC,27363
##S,I-MISC,27363
AL,B-MISC,27363
AM,B-ORG,27364
##F,I-ORG,27364
ACT,B-ORG,27364
AM,B-ORG,27364
##F,I-ORG,27364
Turkish,B-MISC,27365
ACT,B-MISC,27365
He,B-MISC,27367
B,I-MISC,27367
Yao,B-LOC,27367
##und,I-LOC,27367
##e,I-LOC,27367
Cameroon,B-LOC,27367
Cameroon,B-LOC,27367
B,I-MISC,27367
Cameroon,B-LOC,27367
B,I-MISC,27367
MS,B-MISC,27369
Simon,B-PER,27371
Q,B-MISC,27372
Mediterranean,B-MISC,27373
Fe,B-MISC,27373
FM,B-MISC,27373
FM,B-MISC,27373
FM,B-MISC,27373
CT,B-MISC,27375
L,B-ORG,27376
##B,I-ORG,27376
##PP,I-ORG,27376
O,B-MISC,27376
O,B-MISC,27376
me,B-MISC,27377
##dic,B-MISC,27377
##are,I-MISC,27377
EC,B-MISC,27379
CT,B-MISC,27379
CT,B-MISC,27379
CT,B-MISC,27379
P,B-MISC,27380
##mo,I-MISC,27380
##dium,I-MISC,27380
E,B-MISC,27380
##IS,I-MISC,27380
##A,I-MISC,27380
Africa,B-LOC,27380
P,B-MISC,27380
##mo,I-MISC,27380
##dium,I-ORG,27380
Mal,B-ORG,27380
##LD,B-MISC,27380
P,B-MISC,27380
P,B-MISC,27380
##mo,I-MISC,27380
CD,B-MISC,27381
HIV,B-MISC,27382
HIV,B-MISC,27382
HIV,B-MISC,27382
L,B-MISC,27383
##T,I-MISC,27383
##BI,I-MISC,27383
L,B-MISC,27383
##T,I-MISC,27383
##BI,I-MISC,27383
MD,B-MISC,27384
AM,B-MISC,27385
Dutch,B-MISC,27385
Netherlands,B-LOC,27385
Turkish,B-MISC,27385
Moroccan,B-MISC,27385
Dutch,B-MISC,27385
PT,B-MISC,27386
C,B-MISC,27386
C,B-MISC,27386
PT,B-MISC,27386
C,B-MISC,27386
E,B-MISC,27388
##ps,I-MISC,27388
##tein,I-MISC,27388
-,I-MISC,27388
Barr,I-MISC,27388
E,B-MISC,27388
MS,B-MISC,27389
CO,B-MISC,27390
T,B-MISC,27390
##NF,I-MISC,27390
IL,B-MISC,27390
1,I-MISC,27390
Li,B-ORG,27391
##b,I-ORG,27391
##G,I-ORG,27391
##uid,I-ORG,27391
##e,I-ORG,27391
Latin,B-MISC,27394
##a,I-MISC,27394
B,B-MISC,27396
T,B-MISC,27397
##BI,I-MISC,27397
LA,B-MISC,27399
##S,I-MISC,27399
LA,B-MISC,27399
##S,I-MISC,27399
N,B-MISC,27400
N,B-MISC,27400
R,B-ORG,27400
T,B-MISC,27401
##ro,B-MISC,27401
E,B-MISC,27401
co,I-MISC,27401
T,B-MISC,27401
PC,B-MISC,27402
##B,I-MISC,27402
PC,B-MISC,27402
MB,B-MISC,27404
##F,I-MISC,27404
CT,B-MISC,27404
MB,B-MISC,27404
##F,I-MISC,27404
CT,B-MISC,27404
##CA,I-MISC,27404
OS,B-ORG,27405
CP,B-MISC,27405
AD,B-MISC,27406
HIV,B-MISC,27408
1,I-MISC,27408
HIV,B-MISC,27408
France,B-LOC,27408
CD,B-MISC,27408
PC,B-MISC,27410
MD,B-MISC,27412
Parkinson,B-PER,27413
Parkinson,B-PER,27413
RB,B-ORG,27415
##C,I-ORG,27415
I,B-ORG,27415
##CU,I-ORG,27415
RB,B-ORG,27415
##C,I-ORG,27415
I,B-ORG,27415
##CU,I-ORG,27415
Trans,B-MISC,27415
Re,I-MISC,27415
##quire,I-MISC,27415
##ments,I-MISC,27415
in,I-MISC,27415
Care,I-MISC,27415
I,B-ORG,27415
##CU,I-ORG,27415
Trans,B-MISC,27415
Re,I-MISC,27415
Care,I-MISC,27415
I,B-ORG,27415
##CU,I-ORG,27415
RB,B-ORG,27415
AD,B-MISC,27418
D,B-MISC,27419
European,B-MISC,27419
RA,B-ORG,27419
Europe,B-LOC,27419
PT,B-MISC,27420
STS,B-MISC,27420
PT,B-MISC,27420
Je,B-PER,27421
##ky,I-PER,27421
##ll,B-PER,27421
Mr,B-PER,27421
Hyde,I-PER,27421
B,B-MISC,27422
##MD,I-MISC,27422
B,B-MISC,27422
##MD,I-MISC,27422
B,B-MISC,27422
B,B-MISC,27422
B,B-MISC,27422
Euro,B-ORG,27427
##SC,I-ORG,27427
##OR,I-ORG,27427
##E,I-ORG,27427
C,B-MISC,27428
N,B-MISC,27429
Stage,B-MISC,27431
MP,B-MISC,27432
PT,B-MISC,27433
O,B-MISC,27433
Be,B-PER,27434
##h,I-PER,27434
##ç,I-PER,27434
##et,I-PER,27434
BS,B-MISC,27434
BS,B-MISC,27434
E,B-ORG,27435
C,B-MISC,27437
C,B-MISC,27437
C,B-MISC,27437
##ES,B-MISC,27438
H,B-MISC,27438
##ES,B-MISC,27438
HD,B-MISC,27441
HD,B-MISC,27441
Omega,B-MISC,27441
H,B-MISC,27442
H,B-ORG,27442
##EL,B-ORG,27442
##LP,I-ORG,27442
H,B-ORG,27442
##LP,I-ORG,27442
G,B-MISC,27442
##H,I-MISC,27442
I,B-MISC,27442
S,B-ORG,27442
##GA,I-ORG,27442
H,B-MISC,27442
LA,B-MISC,27443
N,B-ORG,27445
S,B-MISC,27447
CT,B-MISC,27451
CT,B-MISC,27451
OS,B-ORG,27452
##CE,I-ORG,27452
B,B-ORG,27453
N,B-ORG,27454
N,B-ORG,27454
MR,B-MISC,27455
GT,B-MISC,27458
S,B-MISC,27458
T,B-MISC,27459
Ce,B-MISC,27461
Ce,B-MISC,27461
##ean,I-MISC,27461
Ontario,B-LOC,27468
AM,B-MISC,27468
Ontario,B-LOC,27468
E,B-MISC,27472
H,B-ORG,27475
##FS,I-ORG,27475
CT,B-MISC,27478
CT,B-MISC,27478
AAA,B-MISC,27481
Ch,B-MISC,27483
##lam,I-LOC,27483
##yd,I-LOC,27483
He,B-MISC,27483
C,B-MISC,27483
CH,B-MISC,27483
H,B-MISC,27483
I,B-MISC,27483
Burkina,B-LOC,27486
Faso,I-LOC,27486
Ministry,B-ORG,27486
of,I-ORG,27486
Health,I-ORG,27486
My,B-ORG,27489
##AL,I-ORG,27489
W,B-MISC,27489
My,B-ORG,27489
##AL,I-ORG,27489
##L,I-ORG,27489
Bo,B-MISC,27494
##to,I-MISC,27494
##x,I-MISC,27494
MA,B-MISC,27494
I,B-LOC,27496
##CU,I-LOC,27496
India,B-LOC,27498
Indian,B-MISC,27498
CD,B-MISC,27498
CD,B-MISC,27498
AG,B-ORG,27498
##A,I-ORG,27498
AG,B-ORG,27498
##A,I-ORG,27498
PS,B-MISC,27499
##A,I-MISC,27499
PS,B-MISC,27499
PS,B-MISC,27499
##A,I-MISC,27499
I,B-MISC,27508
##CD,I-MISC,27508
9,I-MISC,27508
C,B-MISC,27508
Me,B-MISC,27509
##dic,I-MISC,27509
##are,I-MISC,27509
Me,B-MISC,27509
##dic,I-MISC,27509
##are,I-MISC,27509
S,B-MISC,27509
C,B-MISC,27512
S,B-MISC,27514
S,B-MISC,27514
P,B-MISC,27517
##KA,I-MISC,27517
P,B-MISC,27517
##KA,I-MISC,27517
D,B-MISC,27519
D,B-MISC,27519
D,B-MISC,27519
D,B-MISC,27519
Italy,B-LOC,27521
J,B-ORG,27523
J,B-ORG,27523
UP,I-ORG,27523
##A,I-ORG,27523
MR,B-MISC,27526
He,B-PER,27528
H,B-PER,27528
H,B-MISC,27528
MC,B-ORG,27530
##H,I-ORG,27530
MC,B-ORG,27530
##H,I-ORG,27530
Mediterranean,B-MISC,27531
FM,B-ORG,27531
##F,I-ORG,27531
NC,B-ORG,27532
##EP,I-ORG,27532
Canadian,B-MISC,27533
Hospital,I-MISC,27533
##s,I-MISC,27533
In,I-MISC,27533
##ju,I-MISC,27533
##ry,I-MISC,27533
Report,I-MISC,27533
##ing,I-MISC,27533
and,I-MISC,27533
Prevention,I-MISC,27533
Program,I-MISC,27533
Canadian,B-MISC,27533
CH,B-ORG,27533
##PP,I-ORG,27533
WHO,B-MISC,27533
H,B-ORG,27533
##BS,I-ORG,27533
##C,I-ORG,27533
CH,B-ORG,27533
##PP,I-ORG,27533
Canada,B-LOC,27533
MR,B-MISC,27537
MR,B-MISC,27537
E,B-MISC,27539
Ta,B-PER,27540
##kaya,I-PER,27540
##su,I-PER,27540
CT,B-MISC,27540
Ta,B-PER,27540
##kaya,I-PER,27540
##su,I-PER,27540
Ta,B-PER,27540
##kaya,I-PER,27540
##su,I-PER,27540
CT,B-MISC,27540
MR,B-MISC,27540
Ta,B-PER,27540
##kaya,I-PER,27540
##su,I-PER,27540
Israel,B-LOC,27540
Arab,B-MISC,27540
Ta,B-PER,27540
##kaya,I-PER,27540
##su,I-PER,27540
Ross,B-PER,27541
L,B-MISC,27542
L,B-MISC,27542
L,B-MISC,27542
Do,B-MISC,27543
D,B-MISC,27543
S,B-MISC,27545
##GA,I-MISC,27545
AD,B-MISC,27549
Computer,B-MISC,27550
HIV,B-MISC,27550
CA,B-MISC,27550
HIV,B-MISC,27550
U,B-ORG,27551
##IC,I-ORG,27551
##C,I-ORG,27551
U,B-ORG,27551
##IC,I-ORG,27551
##C,I-ORG,27551
Australia,B-LOC,27552
GP,B-MISC,27552
##val,B-MISC,27553
I,B-MISC,27555
##CA,I-MISC,27555
##M,I-MISC,27555
D,B-MISC,27556
MR,B-MISC,27557
pre,B-MISC,27557
Willis,B-MISC,27557
##ian,I-MISC,27557
pre,B-MISC,27557
Willis,B-MISC,27557
##ian,I-MISC,27557
MR,B-MISC,27557
L,B-MISC,27561
L,B-MISC,27561
Nottingham,B-LOC,27562
PC,B-ORG,27562
##G,I-ORG,27562
B,B-ORG,27563
##iot,B-ORG,27563
HD,B-ORG,27564
Scandinavian,B-MISC,27568
Australian,B-ORG,27571
National,I-ORG,27571
As,I-ORG,27571
##th,I-ORG,27571
##ma,I-ORG,27571
Campaign,I-ORG,27571
Centers,B-ORG,27572
for,I-ORG,27572
Disease,I-ORG,27572
Control,I-ORG,27572
N,B-MISC,27572
##S,I-MISC,27572
SS,B-MISC,27572
N,B-MISC,27572
SS,B-MISC,27572
Cy,B-MISC,27577
##fra,I-MISC,27577
L,B-MISC,27578
He,B-MISC,27580
MR,B-MISC,27582
MR,B-MISC,27582
AN,B-ORG,27583
HD,B-MISC,27583
AN,B-ORG,27583
N,B-ORG,27584
P,B-ORG,27585
Mill,B-ORG,27585
##iman,I-ORG,27585
Robertson,I-ORG,27585
New,B-LOC,27585
York,I-LOC,27585
State,I-LOC,27585
L,B-ORG,27585
##OS,I-ORG,27585
M,B-ORG,27585
&,I-ORG,27585
R,I-ORG,27585
me,B-MISC,27586
##dic,B-MISC,27586
##aid,I-MISC,27586
S,B-ORG,27586
Me,B-MISC,27586
##dic,B-MISC,27586
##aid,I-MISC,27586
Me,B-MISC,27586
##dic,B-MISC,27586
##aid,I-MISC,27586
S,B-MISC,27586
Me,B-MISC,27586
##dic,B-MISC,27586
##aid,I-MISC,27586
AD,B-MISC,27591
##HD,I-MISC,27591
AD,B-MISC,27591
##HD,I-MISC,27591
ER,B-MISC,27594
##CP,I-ORG,27594
ER,B-MISC,27594
##CP,I-MISC,27594
AM,B-MISC,27597
SH,B-ORG,27598
##HF,I-ORG,27598
CT,B-MISC,27601
CT,B-MISC,27601
CT,B-MISC,27601
CT,B-MISC,27601
CT,B-MISC,27601
NC,B-MISC,27602
CF,B-MISC,27602
C,B-MISC,27604
##NE,I-MISC,27604
C,B-MISC,27604
F,B-ORG,27607
##NA,I-ORG,27607
##C,I-ORG,27607
T,B-MISC,27607
T,B-MISC,27607
F,B-ORG,27607
##NA,I-ORG,27607
##C,I-ORG,27607
E,B-MISC,27608
T,B-MISC,27608
E,B-MISC,27608
E,B-MISC,27608
CT,B-MISC,27610
CT,B-MISC,27610
CT,B-MISC,27610
MR,B-MISC,27611
MR,B-MISC,27611
MR,B-MISC,27611
MR,B-MISC,27611
MP,B-MISC,27612
Do,B-PER,27613
SSR,B-MISC,27616
SSR,B-MISC,27616
SSR,B-MISC,27616
A,B-MISC,27618
A,I-MISC,27618
A,B-MISC,27618
B,I-MISC,27618
CH,B-MISC,27618
A,B-MISC,27618
A,I-MISC,27618
ME,B-MISC,27625
##G,I-MISC,27625
##X,I-MISC,27625
Child,B-PER,27625
P,B-PER,27625
##ugh,I-PER,27625
Child,B-PER,27625
P,B-PER,27625
##ugh,B-PER,27625
ME,B-MISC,27625
##G,I-MISC,27625
##X,I-MISC,27625
BC,B-MISC,27630
Wilson,B-PER,27631
Wilson,B-PER,27631
G,B-MISC,27632
S,B-MISC,27635
S,B-MISC,27635
S,B-MISC,27635
B,B-MISC,27636
CT,B-MISC,27637
Brisbane,B-LOC,27639
Australia,B-LOC,27639
African,B-MISC,27642
American,I-MISC,27642
Spanish,B-MISC,27642
Asian,B-MISC,27642
English,B-MISC,27642
Hispanic,B-MISC,27642
A,B-MISC,27643
HC,B-MISC,27643
SD,B-MISC,27644
SD,B-MISC,27644
SD,B-MISC,27644
MV,B-ORG,27646
MV,B-ORG,27646
##A,I-ORG,27646
MV,B-ORG,27646
##A,I-ORG,27646
EC,B-MISC,27649
N,B-MISC,27652
CF,B-ORG,27654
CF,B-MISC,27654
AC,B-MISC,27655
Fuji,B-ORG,27657
Or,I-ORG,27657
##th,I-ORG,27657
##o,I-ORG,27657
L,I-ORG,27657
##C,I-ORG,27657
MP,B-ORG,27658
##C,I-ORG,27658
##NL,I-ORG,27658
MP,B-ORG,27658
##C,I-ORG,27658
##NL,I-ORG,27658
Internet,B-MISC,27660
VA,B-ORG,27660
Internet,B-MISC,27660
Internet,B-MISC,27660
BT,B-MISC,27661
C,B-MISC,27661
Jade,B-PER,27663
Good,I-PER,27663
##y,I-PER,27663
UK,B-LOC,27663
Good,B-PER,27663
##y,B-PER,27663
HP,B-MISC,27663
Community,B-ORG,27667
